Red,Green,Blue,Fruit_apple,Fruit_banana,Fruit_orange
-0.0163462062967744,-0.6618196257653356,1.123071036656934,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.2634400224108125,-1.2078364999512574,1.3858737655272957,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
0.2634400224108125,-1.2078364999512574,1.3858737655272957,True,False,False
0.0079830309821461,-1.031183981832283,1.6749567672846923,True,False,False
-0.2839678163649012,-0.469107787817363,1.3858737655272957,True,False,False
-0.2839678163649012,-0.1639807110664073,0.8865485806736088,True,False,False
0.0323122682610667,-0.6297009861073402,0.9653893993347172,True,False,False
0.2634400224108125,-1.2078364999512574,1.3858737655272957,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.0688061241794476,-1.079361941319276,1.596115948623584,True,False,False
0.6770370561524615,-1.464785617215221,0.9653893993347172,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
-0.2839678163649012,-0.469107787817363,1.3858737655272957,True,False,False
0.0079830309821461,-0.2603366300403936,0.4135036687069588,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.3972508274448758,-1.288133099096246,1.2544724010921149,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.4702385392816376,-0.8384721438843105,0.3346628500458504,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.6770370561524615,-1.464785617215221,0.9653893993347172,True,False,False
0.7865186239076042,-1.079361941319276,0.0455798482884528,True,False,False
0.324263115608114,-0.8384721438843105,0.6763063975773203,True,False,False
